,ID,label,tanggal,judul,narasi,nama file gambar,databersih
523,891801.0,1,31/05/2017,Pernyataan Afi Inayah Perihal Kitab Suci,"Postingan foto tangkapan layar pernyataan Asa Firda Inayah (Afi Inayah) disertai narasi berikut:
 Kalau gitu apa yang mutlak dek Afi? Kemana iman mu? Use your common sense please
 cuma setan yang benci dalil
 Ya Allah, lindungi kami dari paham KW yang merusak akidah Allahumma an",891801.jpg,postingan foto tangkap layar nyata asa firda inayah afi inayah narasi gitu mutlak dek afi iman use your common sense setan benci dalil allah lindung rusak akidah allahumma
524,531352.0,0,02/06/2017,Telkomsel Memiliki Bukti Percakapan Whatsapp Habib Rizieq dengan Firza Husein,Portal daring seword.com dalam sebuah artikel berjudul Fix! Data Telkomsel Buktikan Chat Rizieq-Firza Asli menggiring opini dan meyakinkan publik bahwa Telkomsel memiliki bukti data Bahwa percakapan whatsapp Habib Rizieq dan Firza Husein asli.,531352.jpg,portal daring seword com buah artikel judul data telkomsel bukti chat rizieq-firza giring opini publik telkomsel milik bukti data cakap whatsapp habib rizieq firza husein
525,605076.0,1,03/06/2017,"Harry Sufehmi, Otak Di Belakang Munculnya Afi Inayah","Semua akun tersebut menuduh Harry Sufehmi, pendiri Forum Anti Fithan Hoax dan Hasut (FAFHH) sebagai otak di belakang pemolesan Afi Inayah",605076.jpg,tuduh harry sufehmi forum anti fithan hoax hasut fafhh otak moles afi inayah
526,129942.0,1,04/06/2017,Amien Rais: Uang Korupsi Yang Saya Terima Hanya 600 Juta,"Amien Rais : Uang Korupsi Yang Saya Terima Hanya 600 Juta, Saya Berharap Rakyat Bisa Memaafkan",129942.jpg,amien rais uang korupsi  600  juta harap rakyat maaf
527,285585.0,1,10/06/2017,JADWAL SELEKSI PENETAPAN SK CPNS,Selebaran dengan narasi yang mengatakan jika jadwal seleksi penetapan SK CPNS Telah dirilis,285585.jpg,selebaran narasi jadwal seleksi cpns rilis
528,359314.0,1,10/06/2017,TNI Masuk Masjid di Tasik Pakai Sepatu,Beredar postingan dari user FB akun Verry Ghenny tentang personel TNI masuk masjid di Tasik pakai sepatu,359314.jpg,edar postingan user verry ghenny personel tni masuk masjid tasik sepatu
529,785295.0,1,15/06/2017,GAJAH MADA BERAGAMA ISLAM,GAJAH MADA BERAGAMA ISLAM,785295.jpg,gajah mada agama islam
530,408463.0,0,20/06/2017,Kebakaran di Perumahan Polda Jabar karena Membubarkan Pengajian,"Di bulan penuh kebaikan bukannya menabur kebaikan malah menabur kedzoliman
 Tapi gusti Allah mboten sare..
 Siang aparat polda jabar dan ormas GMBI membubarkn pengajian
 Malam di bayar kontan
 Komplek perumahan polda Jabar terbakar
 Makar mu terbayar tunia",408463.jpg,tabur tabur kedzoliman tapi gusti allah mboten sare siang aparat polda jabar ormas gmbi membubarkn aji malam bayar kontan komplek rumah polda jabar bakar makar bayar tunia
531,850830.0,1,22/06/2017,Polisi: Modus Pocong Begal Hoax,Berharap berhati2 begal dengan modus pocong bagi pengendara yang lewat jembatan Merr arah Rungkut Wonorejo. Waspadalah-waspadalah,850830.jpg,harap berhati 2  begal modus pocong kendara jembatan merr arah rungkut wonorejo waspada
532,932747.0,1,24/06/2017,Daun Berpaku di Madiun,"DAUN BERPAKU.. Berhati2 SEMUA Taktik Jahat Manusia Tidak Bertanggungjawab Untuk Mendapat Keuntingan SEBARKAN SEBANYAKNYA,",932747.jpg,daun paku berhati 2  taktik jahat manusia bertanggungjawab unting sebar
533,80777.0,1,26/06/2017,"Quraish Syihab Jadi Khatib Sholat Ied, Masjid Istiqlal Sepi Jamaah!","Quraish Syihab JADI Khatib, Jamaah Sholat Ied Istiqlal Sepi!",80777.jpg,quraish syihab khatib jamaah sholat ied istiqlal sepi
534,826249.0,1,28/06/2017,"Fluoride Sangat Berbahaya, Bisa Menyebabkan Kanker","Fluoride sangat berbahaya, bisa menyebabkan kanker tulang, oestoporosis, masalah persendian, turunnya kadar testoteron dan estrogen, dan sanggup mengkorosi lapisan enamel gigi. Bahkan dikatakan jika fluoride lebih merusak gigi ketimbang garam  apa bahan utama pembuat racun tikus? Yakni Sodium Fluoride. Ini adalah zat kimia ionik yang paling beracun setelah Potasium Dikromat",826249.jpg,fluoride bahaya kanker tulang oestoporosis sendi turun kadar testoteron estrogen sanggup korosi lapis enamel gigi fluoride rusak gigi garam bahan utama racun tikus sodium fluoride zat kimia ionik racun potasium dikromat
535,572292.0,0,29/06/2017,: Putra Sulung Jokowi Dituding Sebagai Pendukung Teori Bumi Datar,Putra Sulung Jokowi Dituding Sebagai Pendukung Teori Bumi Datar,572292.jpg,putra sulung jokowi tuding dukung teori bumi datar
536,957319.0,0,02/07/2017,": Kiddle, Mesin Pencarian Oleh Google Untuk Anak-Anak yang Mendukung LGBT","Kiddle, Mesin Pencarian Oleh Google Untuk Anak-Anak yang Mendukung LGBT",957319.jpg,kiddle mesin cari google anak dukung lgbt
537,916358.0,1,04/07/2017,Ajakan melakukan kekerasan kalau dilarang takbir keliling,UNDANGAN TERBUKA UNTUK UMAT ISLAM,916358.jpg,undang buka umat islam
538,39813.0,0,04/07/2017,: Baliho Red Army di Kota Malang Adalah Simbol Kebangkitan PKI,"Red Army itu kalau orang melihat itu kan identik dengan komunis. Identik dengan satuan di Uni Soviet, di Vietnam maupun di China",39813.jpg,red army lihat identik komunis identik uni soviet vietnam china
539,310147.0,0,08/07/2017,: Pemberian Izin Eksploitasi Emas Menggunakan Alat Berat di Banyuangi,Pemberian Izin Eksploitasi Emas Menggunakan Alat Berat di Banyuangi,310147.jpg,izin eksploitasi emas alat banyuangi
540,514944.0,0,12/07/2017,: Motif Pembacokan Hermansyah Karena Kasus Chat Rizieq Shihab,Motif Pembacokan Hermansyah Karena Kasus Chat Rizieq Shihab,514944.jpg,motif baco hermansyah chat rizieq shihab
541,7038.0,0,13/07/2017,"Irina, Istri Ahli IT Hermansyah disebut Mantan PSK","Irina, Istri Ahli IT Hermansyah disebut Mantan PSK",7038.jpg,irina ahli hermansyah mantan psk
542,826238.0,0,13/07/2017,Proyek Tol Semarang-Batang Robohkan 164 Masjid,Proyek Tol Semarang-Batang Robohkan 164 Masjid,826238.png,proyek tol semarang-batang roboh  164  masjid
543,277373.0,1,14/07/2017,Penyalahgunakan Nama CNN Indonesia Dalam Beberapa Telegram Chat,Penyalahgunakan Nama CNN Indonesia Dalam Beberapa Telegram Chat,277373.jpg,penyalahgunakan nama cnn indonesia telegram chat
544,596854.0,1,17/07/2017,"Foto Setengah Bugil, Diduga Milik Najwa Shihab","Foto Setengah Bugil, Diduga Milik Najwa Shihab",596854.jpg,foto bugil duga milik najwa shihab
545,162680.0,1,18/07/2017,Judul Berita Liputan6 Cerita Megawati Pertama Kali Bertemu Pendiri NU,Judul Berita Liputan6 Cerita Megawati Pertama Kali Bertemu Pendiri NU,162680.jpg,judul berita liputan 6  cerita megawati temu
546,23414.0,0,18/07/2017,Tusuk Gigi Sebarkan HIV AIDS,Tusuk Gigi Sebarkan HIV AIDS,23414.jpg,tusuk gigi sebar hiv aids
547,121719.0,0,18/07/2017,Uang Rupiah Baru Bertandatangan Menteri Keuangan,"Coba perhatikan tanda tangan yg tercantum dalam uang rupiah cetakan lama dan yg baruada perbedaan yg sangat prinsip.
 Intinya..uang rupiah yang lama di ttd Gubernur BI dan salah satu deputy BIuang baru di ttd Gub BI dan menteri keuangan.
 Semua uang yg baru tanda tangannya.ada campur tangan pemerintahyg selama ini nggak pernah menteri keuangan ikut ttd uang rupiah.
 Uang baru mencantumkan tulisan Negara Kesatuan Republik Indonesia menghilangkan tulisan Bank Indonesia (hanya ada dicantumkan di muka belakang).
 Satu lagi,....",121719.jpg,perhati tanda tangan cantum uang rupiah cetak beda prinsip inti uang rupiah ttd gubernur salah deputy uang ttd gub menteri uang uang tanda tangan campur tangan perintah nggak menteri uang ttd uang rupiah uang cantum negara republik indonesia hilang bank indonesia cantum muka
548,834421.0,0,19/07/2017,Rangkuman 40 Berita Hoax Kesehatan Terbanyak,Rangkuman 40 Berita Hoax Kesehatan Terbanyak,834421.png,rangkum berita hoax sehat
549,285558.0,1,20/07/2017,Pakar IT No.1 Dubai Mengatakan Chat Habieb Rizieq Shihab-FIRZA 100% Palsu,"Pakar IT No.1 Dubai Mengatakan Chat HRS-FIRZA 100% Palsu (Fake), Begini Penjelasannya.",285558.jpg,pakar dubai chat hrs-firza  100  palsu fake
550,318321.0,1,31/07/2017,Pemerintah Indonesia Mengundang SNSD Untuk Hut RI,"Foto veteran ini memang foto lama NAMUN sampai sekarang masih saja banyak veteran yg tidak dimuliakan oleh negara.
 
 Jika uang utk mendatangkan SNSD dialokasikan utk mereka, alangkah baiknya. KECUALI jika rezim merasa SNSD sejalan dg nawacita dan revolusi mental.",318321.jpg,foto veteran foto veteran mulia negara uang utk snsd alokasi utk alangkah kecuali rezim snsd nawacita revolusi mental
551,899955.0,1,31/07/2017,Pengusiran Petani oleh Pasukan Barakuda,"LAHAN 1200 PETANI TERUSIR PAKSA DG PASUKAN BARAKUDA, AHAD 30 JULI 2017 PKL 17.00",899955.jpg,lahan  1200  tani usir paksa pasu barakuda ahad juli  2017  pkl
552,883566.0,1,03/08/2017,Ahok Masih Berkeliaran Pasca Putusan Pengadilan,"Sebuah foto Basuki Tjahaja Purnama atau Ahok tengah berenang disertai tulisan berikut:
 
 BULONAN LG LIBULAN, HAYYA  !!!
 
 SIAPA YG SANGGUP NGUMPETIN BANGKE ?
 
 BULONAN AHOK BELENANG DI BELITUNG
 
 PENJALA ADA KOLAM LENANGNYA
 
 HAHAHAHAHAHA",883566.jpg,buah foto basuki tjahaja purnama ahok renang bulonan libulan hayya sanggup ngumpetin bangke bulonan ahok benang belitung jala kolam lenangnya hahahahahaha
553,187241.0,1,12/08/2017,"RS Gatot Subroto Jkt, sdh mulai ada pengobatan tumor ganas/ kanker CELL CURE","RS Gatot Subroto Jkt, sdh mulai ada pengobatan tumor ganas/ kanker CELL CURE, tlh berhasil menyembuhkan kanker stadium 4, tanpa operasi, tanpa chemo therapy
 Equipment tsb hibah oleh pemerintah Jerman.
 Teknologi tsb hanya ada di Jerman dan Indoesia....",187241.png,gatot subroto jkt sdh obat tumor ganas kanker cell cure tlh hasil sembuh kanker stadium operasi chemo therapy equipment tsb hibah perintah jerman teknologi tsb jerman indoesia
554,957288.0,1,12/08/2017,Sekolah pengkaderan misionaris yang disponsori oleh AQUA,Sekolah pengkaderan misionaris yg disponsori oleh AQUA . Lokasi di jln. Raya antara Cipayung  Cisarua Puncak Bogor Jawa Barat. Dananya dari penjualan AQUA. Hayoooo mulai skrng berhenti minum AQUA.,957288.jpg,sekolah kader misionaris sponsor aqua lokasi jln raya cipayung cisarua puncak bogor jawa barat dana jual aqua hayoo skrng henti minum aqua
555,228197.0,1,14/08/2017,GARAM PALSU YANG TERNYATA SERPIHAN KACA,"Beredar video dengan narasi :
 INFO PENTING !!!!!!!!!!
 
 Stop mengkonsumsi garam tersebut karna setelah di cek dilarutkan kedalam air ternyata itu adalah serbuk kaca yang dihaluskan
 
 Semoga bermanfaat ya saudara sekalian
 
 Saat SS ini dibuat telah dibagikan sebanyak 58K di Like sebanyak 2,4K",228197.jpg,edar video narasi stop konsumsi garam karna cek larut air nyata serbuk kaca halus moga manfaat saudara  58 k like
556,310119.0,0,14/08/2017,JARI TANGAN PRIA MENGHITAM SETELAH MEMBAKAR AL-QURAN,"Setelah Membakar Al-Quran Jari Tangan Pria Ini Menghitam dan Membusuk Mengeluarkan Bau Menjijikan
 Postingan sudah dibagikan 320 kali dan 1500 kali, ketika tangkapan layar dibuat.",310119.jpg,bakar al-quran jari tangan pria busuk bau jijik postingan  320   1500  tangkap layar
557,105317.0,1,16/08/2017,Fatwa Haram Pemasangan Bendera RI di Masjid,"Muncul berita hoax yang berjudul MUI Mengesahkan Fatwa Haram Pemasangan Bendera Indonesia di Masjid  di laman wordpress. Berita tersebut adalah berita palsu, fitnah,",105317.jpg,muncul berita hoax judul mui kesah fatwa haram pasang bendera indonesia masjid laman wordpress berita berita palsu fitnah
558,637795.0,0,17/08/2017,Yenny Wahid : PBNU Gagal Paham terhadap Kebijakan Pemerintah Lima Hari Sekolah,"SABILILLH.net ~ Jakarta  Direktur Wahid Foundation, Yenny Wahid bersama pegiat pedidikan Najeela Shihab pada hari Selasa 15 Agustus 2017 mendatangi Kantor Kemendikbud. Kedatangan mereka hendak menemui Menteri Pendidikan dan Kebudayaan Muhajir Effendy. Kepentingannya untuk tabayun terhadap kebijakan pemerintah yang sedang banyak mendapat perhatian publik, yaitu Lima Hari Sekolah (LHS).....",637795.jpg,sabilillh net jakarta direktur wahid foundation yenny wahid giat didik najeela shihab selasa agustus  2017  kantor kemendikbud temu menteri didik budaya muhajir effendy tabayun hadap bijak perintah perhati publik sekolah lhs
559,277346.0,0,19/08/2017,Aksi Demo Membela Sahabat Driver yang Terancam 4 Tahun Penjara,Izin share lur.. Aksi demo membela sahabat driver yg terancam 4 tahun penjara..,277346.jpg,izin share lur aksi demo bela sahabat driver ancam penjara
560,195424.0,0,20/08/2017,Indonesia di Tengah Pusaran Arus Informasi,Indonesia di Tengah Pusaran Arus Informasi,195424.jpg,indonesia pusar arus informasi
561,375646.0,0,21/08/2017,Meragukan Ahok di Dalam Penjara,"Katanya di kandangin katanya di buii katanya di hukum 2.tahun Ko kaya ada di luar siihh
 .
 .dimana sebenar nya????",375646.jpg,kandangin bui hukum kaya siihh
562,211801.0,1,22/08/2017,: Bahaya Sinar Kosmik yang Melewati Bumi Malam Hari,Bahaya Sinar Kosmik yang Melewati Bumi Malam Hari,211801.jpg,bahaya sinar kosmik bumi malam
563,23390.0,0,22/08/2017,Pengoperasionalan Kereta Bandara,"Buat teman2 yang ada kunjungan ke Jakarta, sejak 17 Agustus 2017 sudah ada transportasi kereta api dari bandara Soekarno-Hatta..?",23390.jpg,teman 2  kunjung jakarta agustus  2017  transportasi kereta api bandara soekarno-hatta
564,285532.0,0,23/08/2017,: Nama Meikarta diambil Dari Tragedi Mei Jakarta 98,Nama Meikarta diambil Dari Tragedi Mei Jakarta 98,285532.jpg,nama meikarta tragedi mei jakarta
565,318297.0,1,24/08/2017,: Tim Malaysia Berfoto Dengan Bendera Terbalik,Tim Malaysia Berfoto Dengan Bendera Terbalik,318297.jpg,tim malaysia foto bendera
566,539481.0,1,24/08/2017,: Beredar Nama-Nama Pengurus Saracen di Media Sosial,Beredar Nama-Nama Pengurus Saracen di Media Sosial,539481.jpg,edar nama urus saracen media sosial
567,88922.0,0,24/08/2017,: Arti Saracen yang Dipakai Sindikat Penyebar Kebencian,Arti Saracen yang Dipakai Sindikat Penyebar Kebencian,88922.jpg,arti saracen sindikat sebar benci
568,97112.0,1,25/08/2017,: Bunga Megapuspa yang mekar di Puncak Jayawijaya Papua,Bunga Megapuspa yang mekar di Puncak Jayawijaya Papua,97112.jpg,bunga megapuspa mekar puncak jayawijaya papua
569,326484.0,0,26/08/2017,: Hoax Marak Karena Rendahnya Literasi di Media Sosial,Hoax Marak Karena Rendahnya Literasi di Media Sosial,326484.jpg,hoax marak rendah literasi media sosial
570,97107.0,0,27/08/2017,: Penjelasan BPOM Terkait Hoax Serta Isu Mengenai Makanan,Penjelasan BPOM Terkait Hoax Serta Isu Mengenai Makanan,97107.jpg,bpom kait hoax isu kena makan
571,244559.0,1,29/08/2017,Lowongan Kerja PT Pupuk Sriwidjaja,"Beredar sebuah Info mengenai lowongan kerja PT Pupuk Sriwidjaja berikut isi info lowongan kerja berikut
 
 PT PUPUK SRIWIDJAJA PALEMBANG
 
 MEMBUKA KESEMPATAN KERJA
 
 KEPADA PUTRA-PUTRI INDONESIA
 
 ....",244559.jpg,edar buah kena lowong kerja pupuk sriwidjaja isi lowong kerja pupuk sriwidjaja palembang buka kerja putra-putri indonesia
572,711503.0,0,29/08/2017,Hoax Politik dan  Keteladanan Elit,Hoax Politik dan (Minimnya) Keteladanan Elit,711503.jpg,hoax politik minim teladan elit
573,146248.0,0,31/08/2017,Umat Budha di Indonesia Disebut Hanya Diam Melihat Kekerasan Yang Menimpa Suku Rohingya di Myanmar,Umat Budha di Indonesia Disebut Hanya Diam Melihat Kekerasan Yang Menimpa Suku Rohingya di Myanmar,146248.jpg,umat budha indonesia diam lihat keras timpa suku rohingya myanmar
574,457543.0,1,04/09/2017,Menteri Komunikasi dan Informatika Tifatul Sembiring Sebar Hoax,"LAPORAN
 
 Live on the spot oleh Yang Dipertuan Agung Kakanda Tifatul Sembiring, mantan mentri kominfo, anggota DPR bahwa Tsunami Aceh thn 2004 disebabkan oleh Junta Militer Myanmar juga.
 
 Sekian dan terima kasih",457543.jpg,lapor live spot tuan agung kakanda tifatul sembiring mantan tri kominfo anggota dpr tsunami aceh thn  2004  junta militer myanmar sekian
575,105283.0,0,04/09/2017,Bawa Langsung Lansia ke Rumah Lansia Atmabrata,"Teman2 terkasih, kalau kenal/tahu lansia yg tidak punya rumah, tdk ada keluarga yg urus, atau tidak punya tempat berteduh, boleh bawa ke Rumah Lansia Atmabrata di Jln. Cilincing Baru 5 No: 29, Jakarta yg dikelola oleh. Bruder Petrus Partono dan tim. HP Bruder Petrus : (+62)8212 5141 621. Tidak pandang suku dan agama, siapa saja boleh mendapatkan tempat berteduh, makanan, pengobatan, dan perhatian.
 Bantu share ke grup lain..:pray:",105283.png,teman 2  kenal rumah tdk keluarga urus teduh bawa rumah atmabrata jln cilincing jakarta kelola bruder petrus partono tim bruder petrus  8212   5141   621  pandang suku agama teduh makan obat perhati bantu share grup pray
576,441155.0,1,05/09/2017,Indonesia Kirim 10.000 Tentara Ke Myanmar,Alhamdulillahselamat berjihad para petangguh kami..smoga kalian diridhai Allahamiin Ya Rabbal alamii..,441155.jpg,selamat jihad tangguh smoga diridhai allah amiin rabbal alami
577,260931.0,1,06/09/2017,Pemerintah Memantau Jalur Komunikasi dan Media Sosial Masyarakat,"Beredar info di WA Group. Akan hal ini..
 
 Mulai Besok dan Seterusnya ada Peraturan Komunikasi baru.
 
 Semua panggilan Dicatat
 
 Semua rekaman Panggilan Telepon Tersimpan
 
 WhatsApp dipantau
 
 Twitter dipantau
 
 Facebook dipantau
 
 Semua media sosial Dan forum dimonitor
 
 Informasikan kepada Mereka yang tidak Tahu.",260931.png,edar group besok atur komunikasi panggil catat rekam panggil simpan whatsapp pantau twitter pantau facebook pantau media sosial forum monitor informasi
578,301891.0,0,06/09/2017,"Video: Bantuan Turki Kepada Rohingya Sudah Datang, Erdogan Bukan Aktor Pencitraan","Video sumber diklaim sebagai peristiwa Recep Tayyip Erdogan, Presiden Turki, turun langsung membantu etnis Rohingya",301891.jpg,video sumber klaim peristiwa recep tayyip erdogan presiden turki turun bantu etnis rohingya
579,506692.0,0,06/09/2017,Propaganda: Senjata Paling Ampuh dalam Perang,Propaganda: Senjata Paling Ampuh dalam Perang,506692.jpg,propaganda senjata ampuh perang
580,883519.0,0,06/09/2017,Foto Munas Partai Hanura ada Ahok,Di foto ini pada acara Munas Partai Hanura beberapa hari yang lalu di Bali. Perhatikan di foto ini yang paling kiri pasti ada yang kenal? Hmmmm luar biasa.,883519.jpg,foto acara munas partai hanura bal perhati foto kiri kenal hmm
581,334653.0,1,07/09/2017,"Indonesia Stop Bahas Soal Muslim Rohingnya, Urus Saja Negeri Kalian Kata Suu Kyi","Indonesia Stop Bahas Soal Muslim Rohingnya, Urus Saja Negeri Kalian Kata Suu Kyi",334653.jpg,indonesia stop bahas muslim rohingnya urus negeri suu kyi
582,678718.0,1,07/09/2017,Biksu Myanmar Terkena Azab Penyakit Misteri,"Pembunuh Umat Islam Rohignya Myanmar Dikatakan Terkena Penyakit Misteri Allah Bayar Cash Kepada Kamu Diatas Kezaliman Kamu..!!! Allahuakbar..!!!
 SEBARKAN SEBANYAKNYA.",678718.png,bunuh umat islam rohignya myanmar kena sakit misteri allah bayar cash zalim allahuakbar sebar
